Gender,Income
Female,6185.0
Female,4500.0
Male,15300.0
Female,6200.0
Male,12416.0
Male,8157.0
Female,5284.0
Female,45000.0
Female,3900.0
Male,4396.0
Male,5192.0
Male,7666.0
Female,11383.0
Female,2500.0
Female,3100.0
Male,4000.0
Male,1500.0
Male,2930.0
Male,7933.0
Male,3070.0
Female,11500.0
Female,50000.0
Female,7100.0
Male,18000.0
Male,5500.0
Female,3100.0
Female,2772.0
Female,4932.0
Male,9333.0
Male,10442.0
Male,6340.0
Female,5000.0
Male,6100.0
Female,4778.0
Female,4482.0
Female,2600.0
Female,11930.0
Female,1700.0
Male,10500.0
Female,7114.0
Female,6500.0
Male,2500.0
Female,7700.0
Male,16100.0
Female,3500.0
Male,3500.0
Male,4200.0
Female,18252.0
Female,2200.0
Male,12000.0
Male,4000.0
Female,10500.0
Female,3200.0
Female,4127.0
Male,10156.0
Male,2600.0
Male,8000.0
Male,4821.0
Male,21585.0
Female,4300.0
Male,7086.0
Female,3975.0
Female,9463.0
Female,4613.0
Male,1916.0
Male,13333.0
Female,11050.0
Female,6246.0
Female,3612.0
Female,9583.0
Female,4200.0
Female,6913.0
Female,4500.0
Female,30000.0
Male,10500.0
Female,11000.0
Female,2200.0
Female,3300.0
Female,11465.0
Male,29166.0
Male,22547.0
Male,3333.0
Female,7300.0
Male,3550.0
Female,6913.0
Male,4166.0
Female,7642.0
Male,16000.0
Male,2733.0
Male,4000.0
Male,10500.0
Male,5500.0
Female,25083.0
Female,6750.0
Male,14000.0
Male,19433.0
Male,14500.0
Female,11391.0
Male,6000.0
Male,12410.0
Male,7083.0
Female,7935.0
Female,17499.0
Male,2000.0
Female,5000.0
Male,3474.0
Female,3800.0
Male,5900.0
Female,5833.0
Female,7578.0
Female,3800.0
Female,6500.0
Female,9000.0
Female,5381.0
Male,4800.0
Female,5050.0
Male,1443.0
Male,5833.0
Male,6500.0
Male,5000.0
Male,4590.0
Female,3750.0
Female,4347.0
Male,15467.0
Male,5300.0
Female,10873.0
Male,16700.0
Male,5000.0
Male,12250.0
Male,7000.0
Female,4100.0
Female,7916.0
Male,5416.0
Male,7000.0
Male,9750.0
Male,10320.0
Female,2833.0
Female,6300.0
Male,2220.0
Male,6694.0
Female,16500.0
Female,21301.0
Male,1286.0
Female,6500.0
Female,4439.0
Female,7100.0
Male,9771.0
Male,4300.0
Female,12335.0
Female,3000.0
Female,13000.0
Male,5500.0
Male,21816.0
Male,2800.0
Male,3986.0
Female,4066.0
Female,15500.0
Female,5833.0
Female,2992.0
Male,8950.0
Male,3416.0
Male,10011.0
Female,2151.0
Male,2360.0
Female,7335.0
Male,5700.0
Male,5000.0
Female,4598.0
Male,7000.0
Female,5090.0
Female,7916.0
Female,18150.0
Male,8716.0
Female,24000.0
Male,20435.0
Male,9750.0
Female,7500.0
Female,10633.0
Female,4366.0
Female,10583.0
Female,7573.0
Male,4500.0
Female,34920.0
Female,5000.0
Female,6333.0
Female,10500.0
Female,9166.0
Male,6784.0
Male,13600.0
Male,2700.0
Female,1958.0
Female,5200.0
Female,4350.0
Female,9000.0
Female,635.0
Female,10500.0
Female,6700.0
Female,12500.0
Female,4800.0
Female,22588.0
Male,2824.0
Female,2500.0
Female,9916.0
Male,2800.0
Male,8223.0
Male,8400.0
Male,3541.0
Female,10400.0
Female,6600.0
Male,7670.0
Male,12300.0
Male,2083.0
Male,4000.0
Female,2615.0
Female,15000.0
Female,5250.0
Male,7500.0
Male,2270.0
Female,7200.0
Female,2600.0
Female,31600.0
Male,5270.0
Female,7600.0
Female,10000.0
Female,7792.0
Female,7521.0
Female,2400.0
Female,6667.0
Female,9233.0
Male,5975.0
Female,5000.0
Female,4961.0
Male,3166.0
Male,4000.0
Male,3000.0
Female,1650.0
Female,4368.0
Female,6028.0
Male,7291.0
Male,2694.0
Female,3000.0
Male,2896.0
Female,9128.0
Female,1600.0
Male,24500.0
Male,6000.0
Male,1700.0
Female,3333.0
Female,9733.0
Female,7700.0
Male,14000.0
Female,8200.0
Female,3328.0
Female,5996.0
Male,3000.0
Male,2048.0
Female,7902.0
Male,3671.0
Male,5600.0
Male,5600.0
Male,5416.0
Male,9166.0
Female,4550.0
Male,5900.0
Male,12000.0
Female,3600.0
Female,5737.0
Female,14015.0
Male,2800.0
Female,15000.0
Male,1400.0
Male,12833.0
Female,4394.0
Male,10588.0
Male,5300.0
Female,8527.0
Female,2950.0
Female,3100.0
Female,4000.0
Male,10416.0
Male,10000.0
Female,10416.0
Male,5400.0
Male,10000.0
Male,1800.0
Male,4012.0
Male,4000.0
Female,10088.0
Male,3333.0
Male,9850.0
Male,3000.0
Female,5833.0
Female,4583.0
Female,5000.0
Male,7200.0
Female,9800.0
Male,4000.0
Female,3500.0
Male,2082.0
Female,16223.0
Female,2156.0
Female,7650.0
Male,11000.0
Female,1100.0
Female,7500.0
Male,10933.0
Female,9849.0
Female,6700.0
Female,7700.0
Female,19320.0
Female,4704.0
Male,5000.0
Male,2333.0
Female,1650.0
Male,8333.0
Female,19270.0
Female,3629.0
Male,3600.0
Male,10166.0
Male,7000.0
Male,2916.0
Male,5797.0
Male,6641.0
Male,4400.0
Male,6600.0
Female,3833.0
Female,2500.0
Female,12000.0
Female,5000.0
Female,11475.0
Male,6257.0
Male,6700.0
Female,100.0
Male,6001.0
Female,1957.0
Female,6400.0
Male,3400.0
Male,5162.0
Male,3200.0
Male,3600.0
Male,11673.0
Female,3500.0
Female,4150.0
Male,10800.0
Male,7324.0
Female,9142.0
Male,20000.0
Male,2800.0
Female,2155.0
Male,1300.0
Female,10000.0
Male,6250.0
Female,1500.0
Male,10666.0
Female,1600.0
Male,7672.0
Female,6083.0
Male,1585.0
Female,8000.0
Male,15805.0
Male,8333.0
Male,12416.0
Female,2666.0
Male,8333.0
Male,11666.0
Male,6280.0
Female,10756.0
Female,3333.0
Male,4061.0
Female,2500.0
Male,4799.0
Female,7371.0
Female,6000.0
Female,2400.0
Female,5000.0
Female,2990.0
Female,3000.0
Male,5916.0
Male,10324.0
Male,3565.0
Male,3400.0
Female,4166.0
Male,6841.0
Female,12050.0
Female,12083.0
Male,2250.0
Female,2225.0
Male,12000.0
Female,23333.0
Male,9160.0
Male,13000.0
Male,11302.0
Female,8666.0
Male,3718.0
Male,3057.0
Female,4000.0
Female,7700.0
Female,2916.0
Female,7102.0
Female,2500.0
Male,8400.0
Male,2983.0
Female,3381.0
Female,2895.0
Male,4650.0
Female,4258.0
Male,3300.0
Male,4300.0
Male,8775.0
Male,4667.0
Female,4022.0
Male,2800.0
Male,10333.0
Female,2333.0
Male,9718.0
Male,1494.0
Female,5000.0
Male,3856.0
Female,8916.0
Female,5000.0
Male,1523.0
Male,8916.0
Male,3000.0
Male,2700.0
Female,9000.0
Female,7879.0
Male,5000.0
Male,7500.0
Male,8000.0
Female,20000.0
Male,1100.0
Female,10000.0
Male,9017.0
Female,5416.0
Male,5448.0
Male,4364.0
Female,2142.0
Female,7276.0
Male,4830.0
Male,12000.0
Male,19734.0
Male,10500.0
Female,10450.0
Male,4500.0
Male,10600.0
Male,4000.0
Female,32550.0
Male,15833.0
Female,3923.0
Female,14999.0
Female,13149.0
Female,14400.0
Female,5440.0
Male,3000.0
Male,11800.0
Male,6420.0
Male,17500.0
Female,4583.0
Male,900.0
Female,2133.0
Female,1700.0
Male,6926.0
Male,6000.0
Female,7300.0
Female,4041.0
Female,3000.0
Female,4000.0
Male,10500.0
Male,4400.0
Male,2001.0
Male,3833.0
Female,18450.0
Female,800.0
Female,5416.0
Female,7774.0
Male,3000.0
Male,10600.0
Male,9000.0
Male,5250.0
Female,17399.0
Male,3200.0
Male,8346.0
Male,7750.0
Male,4715.0
Female,2444.0
Male,4224.0
Male,11380.0
Male,30191.0
Female,3749.0
Male,7500.0
Female,3150.0
Female,12009.0
Female,1200.0
Male,4500.0
Female,11666.0
Male,1977.0
Female,19300.0
Male,3400.0
Female,2072.0
Female,8350.0
Male,12916.0
Female,25750.0
Male,7666.0
Female,9179.0
Male,1500.0
Female,5181.0
Male,4200.0
Male,3500.0
Male,5000.0
Female,8800.0
Female,3000.0
Female,10400.0
Male,4900.0
Female,5200.0
Female,7700.0
Male,5380.0
Female,600.0
Female,8500.0
Male,7500.0
Female,12700.0
Male,2003.0
Male,13333.0
Female,5783.0
Male,15000.0
Female,2200.0
Female,9000.0
Female,6500.0
Female,3700.0
Male,1790.0
Male,4000.0
Male,10400.0
Female,3541.0
Female,2333.0
Female,2800.0
Female,3360.0
Male,3000.0
Male,7000.0
Female,3554.0
Female,6000.0
Female,2916.0
Female,2200.0
Male,5416.0
Male,7000.0
Female,4333.0
Male,5000.0
Male,10051.0
Female,5416.0
Male,12166.0
Female,20087.0
Female,1900.0
Female,2925.0
Female,2100.0
Male,9066.0
Male,7150.0
Female,5000.0
Male,5666.0
Female,14166.0
Male,7222.0
Male,3515.0
Male,3454.0
Female,2500.0
Female,6760.0
Female,5166.0
Male,4200.0
Male,9500.0
Female,4250.0
Male,10000.0
Male,5600.0
Male,5892.0
Female,2500.0
Male,3590.0
Male,10500.0
Female,31706.0
Male,2500.0
Male,5000.0
Male,7811.0
Female,1428.0
Female,1200.0
Male,1800.0
Male,6482.0
Female,3750.0
Male,10000.0
Male,10416.0
Male,5250.0
Male,1539.0
Female,4500.0
Male,2155.0
Female,4800.0
Male,4547.0
Female,12504.0
Female,9000.0
Male,3900.0
Female,8000.0
Female,9142.0
Male,10500.0
Female,5000.0
Male,11318.0
Male,4000.0
Male,3428.0
Female,3666.0
Female,14000.0
Male,5331.0
Female,5200.0
Male,14420.0
Female,5400.0
Female,898.0
Female,5112.0
Female,3934.0
Male,4853.0
Female,4505.0
Female,10167.0
Male,7270.0
Female,1200.0
Male,2300.0
Female,5500.0
Male,2340.0
Female,1912.0
Male,10000.0
Female,3333.0
Female,3000.0
Female,8833.0
Female,3333.0
Female,4074.0
Male,8683.0
Male,6500.0
Female,4642.0
Female,9583.0
Female,5000.0
Male,2600.0
Female,2838.0
Male,7605.0
Female,4500.0
Female,10600.0
Male,2564.0
Male,9000.0
Female,6836.0
Female,4583.0
Male,1600.0
Female,2500.0
Male,5000.0
Male,20500.0
Male,8987.0
Female,8714.0
Female,6293.0
Male,7800.0
Male,3986.0
Female,8000.0
Male,4500.0
Female,13750.0
Female,6767.0
Female,72916.0
Female,7761.0
Male,9600.0
Female,5650.0
Male,2307.0
Male,13600.0
Male,3750.0
Male,9000.0
Male,11325.0
Female,19000.0
Female,2000.0
Male,9023.0
Female,5000.0
Female,3916.0
Female,11199.0
Female,6716.0
Female,4000.0
Female,6249.0
Female,5166.0
Male,6300.0
Female,3500.0
Female,3790.0
Female,13063.0
Male,4583.0
Female,5426.0
Female,2000.0
Male,10000.0
Male,12666.0
Male,5700.0
Male,8310.0
Male,2400.0
Female,3714.0
Female,8600.0
Male,4856.0
Female,11000.0
Female,8500.0
Female,3700.0
Female,10000.0
Female,3000.0
Female,4500.0
Male,7000.0
Male,2350.0
Male,4000.0
Male,1600.0
Female,14500.0
Male,3000.0
Male,8334.0
Female,2500.0
Female,5200.0
Female,7000.0
Female,101167.0
Male,4100.0
Female,5121.0
Female,5000.0
Female,10500.0
Male,6969.0
Female,3400.0
Female,3667.0
Male,4978.0
Male,8000.0
Female,5400.0
Female,4000.0
Male,3840.0
Female,4200.0
Male,18400.0
Female,3750.0
Female,4000.0
Female,5181.0
Female,5000.0
Male,6666.0
Female,14750.0
Female,10800.0
Female,7333.0
Female,3750.0
Male,10950.0
Female,4401.0
Female,4500.0
Male,16086.0
Male,10500.0
Male,2083.0
Female,2570.0
Male,3123.0
Female,7000.0
Female,10667.0
Male,6666.0
Male,3400.0
Female,3466.0
Male,12200.0
Male,7500.0
Female,6670.0
Male,1200.0
Female,9000.0
Female,3330.0
Female,1268.0
Male,11000.0
Female,5245.0
Female,10230.0
Male,4583.0
Male,3835.0
Male,13658.0
Male,5764.0
Male,5000.0
Male,4962.0
Male,5864.0
Male,8500.0
Male,3333.0
Male,45000.0
Female,6400.0
Female,2500.0
Female,5650.0
Male,8212.0
Female,7000.0
Male,6000.0
Female,4700.0
Female,3800.0
Male,11245.0
Female,27000.0
Male,2429.0
Female,1300.0
Male,25000.0
Male,3500.0
Male,7500.0
Male,4990.0
Male,5319.0
Male,7266.0
Female,10000.0
Female,5663.0
Female,12418.0
Female,2000.0
Female,3333.0
Male,7000.0
Male,4500.0
Female,6800.0
Male,2943.0
Male,6666.0
Male,3183.0
Male,5677.0
Female,15000.0
Female,15670.0
Male,1842.0
Male,16000.0
Male,8284.0
Female,5519.0
Female,12000.0
Female,1387.0
Male,7385.0
Male,8900.0
Male,5000.0
Female,3583.0
Male,41667.0
Female,8166.0
Male,7166.0
Female,10758.0
Male,2360.0
Female,2500.0
Female,4254.0
Female,11000.0
Female,6552.0
Female,12000.0
Male,3828.0
Female,1500.0
Female,4871.0
Female,3295.0
Female,4000.0
Male,8500.0
Female,14100.0
Male,10000.0
Male,2683.0
Male,10000.0
Female,8333.0
Male,25000.0
Male,9300.0
Male,8640.0
Male,2666.0
Female,2500.0
Female,6160.0
Female,8777.0
Female,3840.0
Male,4960.0
Male,3750.0
Female,4713.0
Male,7488.0
Male,8416.0
Male,4000.0
Female,4200.0
Female,2778.0
Male,3500.0
Female,5957.0
Female,2586.0
Male,4937.0
Female,12046.0
Male,2404.0
Male,3829.0
Male,37248.0
Male,20833.0
Female,7402.0
Male,5000.0
Female,7500.0
Female,6800.0
Female,14896.0
Female,12083.0
Female,7400.0
Female,8000.0
Female,5216.0
Female,7620.0
Male,4445.0
Male,7917.0
Male,3000.0
Female,9236.0
Female,3600.0
Female,25000.0
Male,9300.0
Female,14560.0
Female,3880.0
Male,4500.0
Female,4000.0
Female,11083.0
Male,6250.0
Male,2400.0
Female,5781.0
Male,3500.0
Female,8334.0
Female,43000.0
Male,5833.0
Female,11250.0
Female,14000.0
Female,6000.0
Female,10980.0
Male,5000.0
Female,2600.0
Female,5000.0
Male,8300.0
Male,18952.0
Male,3400.0
Male,6666.0
Male,2500.0
Male,5300.0
Male,8100.0
Male,6944.0
Male,10400.0
Male,4250.0
Female,2710.0
Female,8333.0
Female,6000.0
Male,7566.0
Male,1040.0
Female,4156.0
Male,1500.0
Female,18836.0
Female,4900.0
Female,1920.0
Female,15000.0
Male,7047.0
Male,4656.0
Female,17750.0
Male,3655.0
Female,6666.0
Female,9140.0
Female,5996.0
Male,4000.0
Female,6143.0
Male,6333.0
Female,5500.0
Female,3600.0
Female,8300.0
Male,8700.0
Female,7472.0
Female,6800.0
Female,5084.0
Male,8129.0
Male,16035.0
Female,23874.0
Female,1400.0
Male,11666.0
Male,5975.0
Female,12000.0
Female,5350.0
Female,13083.0
Male,11666.0
Male,7295.0
Female,9716.0
Female,8000.0
Male,2300.0
Male,2325.0
Female,3900.0
Female,7422.0
Male,11139.0
Female,4750.0
Female,2600.0
Female,5791.0
Male,11000.0
Male,6416.0
Female,7764.0
Male,2712.0
Male,4000.0
Female,7151.0
Male,6841.0
Female,5583.0
Female,4431.0
Female,7016.0
Female,2500.0
Male,8714.0
Female,7000.0
Female,5500.0
Male,9235.0
Female,1805.0
Female,9500.0
Male,10600.0
Female,3500.0
Male,11600.0
Female,3124.0
Male,5500.0
Male,6600.0
Male,3000.0
Male,8100.0
Male,11666.0
Female,17000.0
Male,5200.0
Female,5800.0
Female,800.0
Female,6208.0
Female,9100.0
Female,5100.0
Female,4965.0
Male,4166.0
Male,9576.0
Male,6000.0
Female,7500.0
Male,7609.0
Female,10419.0
Female,7589.0
Male,6500.0
Male,7629.0
Female,6000.0
Female,5200.0
Male,3370.0
Female,2500.0
Male,11400.0
Male,4583.0
Female,5000.0
Female,6400.0
Female,3750.0
Male,5471.0
Female,5150.0
Male,2100.0
Male,6249.0
Male,12500.0
Male,7916.0
Female,5288.0
Female,4740.0
Female,2500.0
Male,4200.0
Female,10500.0
Female,1250.0
Female,3600.0
Female,7750.0
Male,11800.0
Male,6439.0
Female,4950.0
Female,4500.0
Female,3500.0
Female,2750.0
Male,10816.0
Male,2416.0
Male,2500.0
Female,8000.0
Female,10250.0
Male,20000.0
Female,4100.0
Male,3583.0
Male,4368.0
Male,11000.0
Female,4000.0
Female,12000.0
Female,1950.0
Male,3596.0
Male,1920.0
Female,14600.0
Female,14400.0
Female,3600.0
Female,5833.0
Male,1700.0
Female,2500.0
Female,13649.0
Male,17916.0
Male,9660.0
Male,7083.0
Male,5666.0
Male,1875.0
Male,6000.0
Female,5000.0
Male,5000.0
Male,14583.0
Male,5000.0
Male,2000.0
Female,5500.0
Female,4600.0
Male,8725.0
Female,2229.0
Male,9200.0
Female,3953.0
Male,4333.0
Male,17833.0
Male,4000.0
Female,10571.0
Male,11000.0
Male,7666.0
Female,9666.0
Female,7000.0
Female,4333.0
Female,4075.0
Male,8297.0
Male,3430.0
Male,12000.0
Female,5000.0
Female,5676.0
Female,10000.0
Male,4000.0
Male,6666.0
Female,2900.0
Female,10500.0
Female,7500.0
Female,21000.0
Male,6833.0
Male,7500.0
Female,833.0
Female,8450.0
Male,10000.0
Female,9600.0
Female,2436.0
Female,6200.0
Female,5000.0
Female,5200.0
Female,8320.0
Male,12466.0
Male,8833.0
Male,3920.0
Male,6000.0
Female,2850.0
Male,9615.0
Female,4164.0
Male,2083.0
Female,10887.0
Male,8900.0
Female,4160.0
Female,1400.0
Female,14583.0
Female,7500.0
Male,1145.0
Female,12655.0
Male,4500.0
Male,9895.0
Male,8334.0
Male,6800.0
Female,4200.0
Female,500.0
Female,8534.0
Male,12500.0
Female,3600.0
Male,4000.0
Female,11183.0
Male,6600.0
Male,4333.0
Female,6166.0
Female,1850.0
Female,9000.0
Male,10550.0
Female,10500.0
Male,3500.0
Male,2504.0
Female,2200.0
Female,4283.0
Male,7943.0
Female,2500.0
Male,8000.0
Male,6280.0
Male,15000.0
Female,12332.0
Male,7888.0
Female,7000.0
Female,6000.0
Male,5300.0
Female,3750.0
Female,3585.0
Male,4000.0
Female,3071.0
Male,10500.0
Male,8000.0
Male,3009.0
Female,3333.0
Male,13333.0
Male,3833.0
Female,7966.0
Male,2000.0
Female,1000.0
Male,10500.0
Male,7391.0
Male,3929.0
Male,9854.0
Female,5500.0
Female,7493.0
Female,2500.0
Female,8791.0
Female,5200.0
Female,7823.0
Female,3500.0
Male,3120.0
Male,9408.0
Male,1555.0
Female,4200.0
Female,6400.0
Female,2200.0
Female,6250.0
Male,5000.0
Male,1700.0
Male,3500.0
Male,7750.0
Male,8650.0
Male,4166.0
Female,4930.0
Female,11250.0
Female,5200.0
Female,3750.0
Male,20400.0
Female,8000.0
Female,7200.0
Female,5450.0
Female,3500.0
Male,4200.0
Male,21150.0
Male,8087.0
Male,6250.0
Female,3140.0
Male,7692.0
Male,13416.0
Male,13500.0
Female,2000.0
Male,5500.0
Male,9000.0
Female,7500.0
Female,3000.0
Male,13700.0
Female,4200.0
Male,4230.0
Male,6354.0
Female,10000.0
Male,3300.0
Female,12000.0
Male,7693.0
Female,2623.0
Female,4850.0
Male,9666.0
Male,13000.0
Male,7500.0
Male,12473.0
Female,9000.0
Female,12050.0
Male,1600.0
Male,3250.0
Male,5833.0
Male,10332.0
Female,14500.0
Female,6438.0
Male,2667.0
Female,6116.0
Female,4000.0
Female,6583.0
Male,3425.0
Female,4760.0
Female,2500.0
Male,1975.0
Female,5350.0
Female,18000.0
Female,3800.0
Female,7500.0
Male,3576.0
Female,2800.0
Male,3000.0
Male,7166.0
Male,3750.0
Female,3001.0
Male,7049.0
Female,5200.0
Male,7700.0
Female,6600.0
Male,4400.0
Female,4500.0
Male,3290.0
Male,4500.0
Female,1650.0
Female,1800.0
Male,3042.0
Male,2500.0
Female,825.0
Male,2906.0
Female,3830.0
Female,4966.0
Male,7374.0
Female,7888.0
Male,5305.0
Female,4000.0
Female,2527.0
Female,9200.0
Male,4000.0
Male,1600.0
Female,4500.0
Male,7805.0
Male,4000.0
Female,1801.0
Female,5250.0
Male,7817.0
Male,2500.0
Female,11233.0
Female,10373.0
Male,3300.0
Female,2433.0
Male,6683.0
Female,35563.0
Female,10700.0
Male,1882.0
Female,5305.0
Female,2083.0
Female,5600.0
Male,11747.0
Female,5054.0
Female,9333.0
Female,3497.0
Female,70000.0
Female,7410.0
Female,3750.0
Female,3500.0
Male,9000.0
Female,12000.0
Male,5000.0
Male,11235.0
Female,13200.0
Male,6000.0
Female,6416.0
Female,2688.0
Male,7250.0
Female,32700.0
Female,8500.0
Female,1000.0
Male,1179.0
Female,5416.0
Male,2080.0
Male,10000.0
Male,5500.0
Male,3473.0
Male,3999.0
Male,15000.0
Female,3721.0
Female,6655.0
Male,2000.0
Male,6500.0
Female,4866.0
Male,4350.0
Female,15924.0
Female,400.0
Female,12000.0
Male,5500.0
Female,12100.0
Male,6800.0
Male,12650.0
Male,3200.0
Male,1436.0
Male,11200.0
Male,13904.0
Male,3066.0
Female,3583.0
Male,10500.0
Male,4440.0
Female,10500.0
Male,11600.0
Female,82000.0
Female,4278.0
Female,10200.0
Male,3400.0
Male,10500.0
Male,5000.0
Male,9166.0
Male,10227.0
Male,26300.0
Male,6424.0
Male,4000.0
Male,6667.0
Male,6572.0
Male,7300.0
Male,12400.0
Female,1927.0
Female,3600.0
Female,23000.0
Female,6000.0
Male,8560.0
Female,5467.0
Male,3750.0
Female,11666.0
Female,6125.0
Male,13583.0
Female,7863.0
Female,16820.0
Male,15500.0
Female,1666.0
Male,7010.0
Male,2200.0
Male,10334.0
Male,6318.0
Female,6000.0
Female,3425.0
Male,6829.0
Female,8000.0
Male,1665.0
Male,16666.0
Male,2422.0
Male,3000.0
Male,6700.0
Male,8000.0
Female,13000.0
Male,5000.0
Male,10000.0
Female,10412.0
Female,2400.0
Female,5800.0
Male,1520.0
Male,4000.0
Male,8541.0
Female,2400.0
Female,23500.0
Female,3339.0
Female,5264.0
Female,4986.0
Male,3860.0
Female,4000.0
Male,8614.0
Male,700.0
Female,3000.0
Female,4000.0
Female,3939.0
Male,2600.0
Male,7507.0
Female,1666.0
Male,24000.0
Female,6000.0
Female,6870.0
Female,3376.0
Male,7453.0
Male,9500.0
Female,6346.0
Male,3000.0
Female,6556.0
Male,9500.0
Female,12499.0
Female,7266.0
Male,2200.0
Female,5500.0
Male,15000.0
Male,4280.0
Male,12900.0
Male,10500.0
Male,5833.0
Female,15000.0
Female,6214.0
Female,3301.0
Male,8000.0
Female,19583.0
Female,4877.0
Female,2250.0
Male,7855.0
Female,6444.0
Male,8750.0
Female,9166.0
Male,10417.0
Female,8400.0
Female,3878.0
Female,13603.0
Female,5461.0
Male,3192.0
Male,10000.0
Male,10000.0
Female,4950.0
Male,3958.0
Female,1813.0
Female,3000.0
Male,13130.0
Female,4333.0
Male,8473.0
Male,5000.0
Female,6000.0
Female,2431.0
Female,3150.0
Female,4500.0
Male,3166.0
Female,10000.0
Female,4583.0
Female,11600.0
Female,7000.0
Female,8068.0
Male,7083.0
Male,3076.0
Female,8333.0
Male,9750.0
Female,3080.0
Female,5600.0
Female,3235.0
Male,3500.0
Male,55250.0
Female,6250.0
Male,7000.0
Male,8333.0
Male,3151.0
Female,8000.0
Female,8000.0
Male,5867.0
Female,750.0
Female,2300.0
Male,6643.0
Female,1975.0
Male,3416.0
Male,3750.0
Female,3000.0
Female,3300.0
Male,14000.0
Female,10000.0
Female,4500.0
Female,3750.0
Male,10533.0
Male,11000.0
Female,1700.0
Male,12749.0
Female,14166.0
Male,42800.0
Female,5624.0
Female,4000.0
Female,11700.0
Male,6499.0
Male,3700.0
Male,15500.0
Female,5000.0
Female,2400.0
Male,10474.0
Female,3200.0
Female,5250.0
Female,200.0
Female,9434.0
Female,5416.0
Female,5700.0
Male,2316.0
Male,7500.0
Male,9400.0
Male,8358.0
Male,7500.0
Female,7425.0
Female,1800.0
Female,4200.0
Male,2254.0
Female,6000.0
Female,9000.0
Male,9049.0
Female,8750.0
Male,2500.0
Female,3575.0
Male,12833.0
Female,1450.0
Male,14200.0
Female,4583.0
Female,10500.0
Female,5300.0
Male,2591.0
Male,3000.0
Female,6000.0
Male,4000.0
Female,6700.0
Male,6250.0
Male,2000.0
Female,10650.0
Female,17888.0
Male,10833.0
Female,7291.0
Male,5416.0
Female,3380.0
Female,4302.0
Female,4912.0
Male,8700.0
Female,3640.0
Female,7378.0
Female,4800.0
Male,6427.0
Female,8479.0
Female,3750.0
Female,5500.0
Male,9166.0
Female,10833.0
Male,5884.0
Male,4000.0
Male,11950.0
Male,10716.0
Female,4060.0
Female,1981.0
Male,8101.0
Female,10833.0
Male,8175.0
Male,8096.0
Female,8166.0
Male,3135.0
Female,10000.0
Female,950.0
Female,5945.0
Male,12090.0
Female,4012.0
Female,2780.0
Female,11496.0
Male,1500.0
Female,10250.0
Male,7200.0
Female,3111.0
Female,9228.0
Female,5000.0
Male,2800.0
Male,3791.0
Male,4000.0
Female,3916.0
Female,4800.0
Male,6085.0
Male,11000.0
Female,2500.0
Female,10050.0
Male,9949.0
Male,7075.0
Male,3828.0
Female,7700.0
Male,11400.0
Female,10700.0
Female,9000.0
Male,4098.0
Male,14650.0
Female,5233.0
Female,2400.0
Male,8800.0
Male,3600.0
Male,4358.0
Male,2700.0
Female,4860.0
Female,22000.0
Female,3500.0
Male,5000.0
Male,2000.0
Female,8006.0
Female,2000.0
Male,4000.0
Female,8470.0
Male,14166.0
Female,4002.0
Female,3000.0
Male,10383.0
Female,5835.0
Male,9140.0
Female,2100.0
Male,3400.0
Female,4000.0
Female,9572.0
Female,4000.0
Male,12808.0
Female,11666.0
Male,3500.0
Female,3410.0
Female,6100.0
Male,7432.0
Male,5000.0
Female,4300.0
Male,4850.0
Male,8833.0
Male,4000.0
Male,6700.0
Male,6000.0
Female,8065.0
Male,16283.0
Male,1394.0
Male,3980.0
Female,9580.0
Male,3700.0
Male,2648.0
Female,8333.0
Female,9083.0
Male,6000.0
Female,2718.0
Female,9000.0
Female,10380.0
Male,4000.0
Female,7166.0
Male,10500.0
Female,3044.0
Female,7886.0
Female,5054.0
Male,5300.0
Female,4500.0
Female,3000.0
Male,4200.0
Female,2103.0
Female,2600.0
Male,6441.0
Male,13200.0
Male,6622.0
Female,15492.0
Male,3015.0
Female,1300.0
Male,4660.0
Male,3954.0
Female,12750.0
Female,6833.0
Male,7591.0
Female,8333.0
Male,3674.0
Male,7500.0
Female,2428.0
Male,9200.0
Male,15833.0
Female,30000.0
Male,5250.0
Female,6046.0
Female,2670.0
Male,3500.0
Male,11303.0
Female,4200.0
Male,4833.0
Female,3510.0
Male,3538.0
Male,5900.0
Female,5000.0
Male,10900.0
Female,7200.0
Male,10500.0
Male,3840.0
Female,6854.0
Female,6000.0
Female,5000.0
Female,4667.0
Male,7500.0
Female,6675.0
Male,4000.0
Female,15616.0
Male,6250.0
Male,4967.0
Male,7850.0
Male,3400.0
Male,3125.0
Female,14700.0
Male,7700.0
Female,4900.0
Female,6000.0
Male,3265.0
Male,35000.0
Female,2670.0
Female,4583.0
Male,9473.0
Female,11500.0
Female,6500.0
Male,6930.0
Female,5000.0
Female,500.0
Male,8500.0
Female,5500.0
Male,8916.0
Male,6667.0
Male,11867.0
Male,6630.0
Female,13333.0
Male,9250.0
Female,7666.0
Male,2402.0
Female,13200.0
Male,4205.0
Male,8500.0
Male,2779.0
Female,5480.0
Male,6916.0
Female,3217.0
Female,6727.0
Male,3537.0
Female,6600.0
Male,4666.0
Female,5600.0
Female,3800.0
Male,7700.0
Female,7300.0
Male,12750.0
Male,2000.0
Female,5200.0
Female,15000.0
Female,2400.0
Female,7658.0
Female,3400.0
Male,5946.0
Male,8916.0
Female,5000.0
Male,5512.0
Female,6625.0
Female,7500.0
Female,10500.0
Female,11666.0
Male,5341.0
Male,1450.0
